id,plan_id/id,code,name,sped_account_type,sped_parent_code,sped_nature,sped_date_start,sped_date_end
ref_1_2_03_03_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.03.03.01,AJUSTES DE AVALIAÇÃO PATRIMONIAL,S,2.03.03,3,2015-01-01,
ref_1_2_03_03_01_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.03.03.01.01,Contrapartidas Ajustes Ativos Financeiros Disponíveis para Venda,A,2.03.03.01,3,2015-01-01,
ref_1_2_03_03_01_02,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.03.03.01.02,Contrapartidas Ajustes em Operações de Hedge,A,2.03.03.01,3,2015-01-01,
ref_1_2_03_03_01_03,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.03.03.01.03,Contrapartida da Diferença Positiva de Ativo Imobilizado Transferido para Propriedades para Investimento,A,2.03.03.01,3,2015-01-01,
ref_1_2_03_03_01_04,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.03.03.01.04,Contrapartida de Ajustes dos Planos de Benefícios a Empregados,A,2.03.03.01,3,2015-01-01,
ref_1_2_03_03_01_05,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.03.03.01.05,Contrapartida de Ajustes do Ativo Imobilizado e de Propriedades para Investimento - Adoção Inicial CPC,A,2.03.03.01,3,2015-01-01,
ref_1_2_03_03_01_06,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.03.03.01.06,Ajustes Acumulados de Conversão,A,2.03.03.01,3,2015-01-01,
ref_1_2_03_03_01_30,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.03.03.01.30,(-) Ajustes de Avaliação Patrimonial Negativos,A,2.03.03.01,3,2015-01-01,
ref_1_2_03_03_01_90,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.03.03.01.90,Outros Resultados Abrangentes - Ajustes de Avaliação Patrimonial,A,2.03.03.01,3,2015-01-01,
ref_1_2_03_03_02,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.03.03.02,AJUSTES DE AVALIAÇÃO PATRIMONIAL - REFLEXOS,S,2.03.03,3,2015-01-01,
ref_1_2_03_03_02_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.03.03.02.01,Contrapartidas Ajustes Ativos Financeiros Disponíveis para Venda - Reflexa,A,2.03.03.02,3,2015-01-01,
ref_1_2_03_03_02_02,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.03.03.02.02,Contrapartidas Ajustes em Operações de Hedge - Reflexa,A,2.03.03.02,3,2015-01-01,
ref_1_2_03_03_02_03,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.03.03.02.03,Contrapartida Diferença Positiva de Ativo Imobilizado Transferido para Propriedades para Investimento - Reflexa,A,2.03.03.02,3,2015-01-01,
ref_1_2_03_03_02_04,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.03.03.02.04,Contrapartida Ajustes Planos de Benefícios a Empregados - Reflexa,A,2.03.03.02,3,2015-01-01,
ref_1_2_03_03_02_05,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.03.03.02.05,Contrapartida Ajustes Imobilizado e Propriedades para Investimento - Adoção Inicial CPC - Reflexa,A,2.03.03.02,3,2015-01-01,
ref_1_2_03_03_02_06,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.03.03.02.06,Ajustes Acumulados de Conversão - Reflexa,A,2.03.03.02,3,2015-01-01,
ref_1_2_03_03_02_30,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.03.03.02.30,(-) Ajustes de Avaliação Patrimonial Negativos - Reflexa,A,2.03.03.02,3,2015-01-01,
ref_1_2_03_03_02_90,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.03.03.02.90,Outros Resultados Abrangentes - Ajustes de Avaliação Patrimonial - Reflexa,A,2.03.03.02,3,2015-01-01,
ref_1_2_03_04,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.03.04,OUTRAS CONTAS DO PATRIMÔNIO LÍQUIDO,S,2.03,3,2015-01-01,
ref_1_2_03_04_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.03.04.01,OUTRAS CONTAS DO PATRIMÔNIO LÍQUIDO,S,2.03.04,3,2015-01-01,
ref_1_2_03_04_01_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.03.04.01.01,Lucros Acumulados e/ou Saldo à Disposição da Assembleia,A,2.03.04.01,3,2015-01-01,
ref_1_2_03_04_01_05,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.03.04.01.05,Contraprestação Contingente - Combinação de Negócios - Patrimônio Líquido,A,2.03.04.01,3,2015-01-01,
ref_1_2_03_04_01_10,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.03.04.01.10,Ajustes de Exercícios Anteriores,A,2.03.04.01,3,2015-01-01,
ref_1_2_03_04_01_11,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.03.04.01.11,(-) Prejuízos Acumulados,A,2.03.04.01,3,2015-01-01,
ref_1_2_03_04_01_12,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.03.04.01.12,(-) Ações em Tesouraria,A,2.03.04.01,3,2015-01-01,
ref_1_2_03_04_01_15,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.03.04.01.15,(-) Transações de Capital,A,2.03.04.01,3,2015-01-01,
ref_1_2_03_04_01_90,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,2.03.04.01.90,Contas do Patrimônio Líquido Não Classificadas,A,2.03.04.01,3,2015-01-01,
ref_1_3,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3,RESULTADO LÍQUIDO DO PERÍODO,S,,4,2015-01-01,
ref_1_3_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01,RESULTADO LÍQUIDO DO PERÍODO ANTES DO IRPJ E DA CSLL - ATIVIDADE GERAL,S,3,4,2015-01-01,
ref_1_3_01_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01,RESULTADO OPERACIONAL,S,3.01,4,2015-01-01,
ref_1_3_01_01_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.01,RECEITA LIQUIDA,S,3.01.01,4,2015-01-01,
ref_1_3_01_01_01_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.01.01,RECEITA BRUTA,S,3.01.01.01,4,2015-01-01,
ref_1_3_01_01_01_01_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.01.01.01,Receita de Exportação Direta de Mercadorias e Produtos,A,3.01.01.01.01,4,2015-01-01,
ref_1_3_01_01_01_01_02,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.01.01.02,Receita de Vendas de Mercadorias e Produtos a Comercial Exportadora com Fim Específico de Exportação,A,3.01.01.01.01,4,2015-01-01,
ref_1_3_01_01_01_01_03,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.01.01.03,Receita de Exportação de Serviços,A,3.01.01.01.01,4,2015-01-01,
ref_1_3_01_01_01_01_04,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.01.01.04,Receita da Venda de Produtos de Fabricação Própria no Mercado Interno,A,3.01.01.01.01,4,2015-01-01,
ref_1_3_01_01_01_01_05,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.01.01.05,Receita da Revenda de Mercadorias no Mercado Interno,A,3.01.01.01.01,4,2015-01-01,
ref_1_3_01_01_01_01_06,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.01.01.06,Receita da Prestação de Serviços no Mercado Interno,A,3.01.01.01.01,4,2015-01-01,
ref_1_3_01_01_01_01_07,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.01.01.07,Receita da Venda de Unidades Imobiliárias,A,3.01.01.01.01,4,2015-01-01,
ref_1_3_01_01_01_01_08,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.01.01.08,Receita da Locação de Bens Móveis e Imóveis,A,3.01.01.01.01,4,2015-01-01,
ref_1_3_01_01_01_01_20,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.01.01.20,Receita de Contrato de Construção,A,3.01.01.01.01,4,2015-01-01,
ref_1_3_01_01_01_01_25,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.01.01.25,Receita de Direito de Exploração Serviço Público,A,3.01.01.01.01,4,2015-01-01,
ref_1_3_01_01_01_01_30,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.01.01.30,Receita de Securitização de Créditos,A,3.01.01.01.01,4,2015-01-01,
ref_1_3_01_01_01_01_35,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.01.01.35,Receitas relacionadas ao Lucro na Exploração,A,3.01.01.01.01,4,2026-01-01,
ref_1_3_01_01_01_01_98,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.01.01.98,Outras Receitas da Atividade Geral,A,3.01.01.01.01,4,2015-01-01,
ref_1_3_01_01_01_02,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.01.02,DEDUÇÕES DA RECEITA BRUTA,S,3.01.01.01,4,2015-01-01,
ref_1_3_01_01_01_02_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.01.02.01,(-) Vendas Canceladas e Devoluções de Vendas,A,3.01.01.01.02,4,2015-01-01,
ref_1_3_01_01_01_02_02,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.01.02.02,(-) Descontos Incondicionais e Abatimentos,A,3.01.01.01.02,4,2015-01-01,
ref_1_3_01_01_01_02_03,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.01.02.03,(-) ICMS,A,3.01.01.01.02,4,2015-01-01,
ref_1_3_01_01_01_02_04,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.01.02.04,(-) COFINS Sobre Receita Bruta,A,3.01.01.01.02,4,2015-01-01,
ref_1_3_01_01_01_02_05,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.01.02.05,(-) PIS/PASEP Sobre Receita Bruta,A,3.01.01.01.02,4,2015-01-01,
ref_1_3_01_01_01_02_06,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.01.02.06,(-) ISS,A,3.01.01.01.02,4,2015-01-01,
ref_1_3_01_01_01_02_09,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.01.02.09,(-) Demais Impostos e Contribuições Incidentes sobre Vendas e Serviços,A,3.01.01.01.02,4,2015-01-01,
ref_1_3_01_01_01_02_10,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.01.02.10,(-) Ajuste a Valor Presente sobre Receita Bruta,A,3.01.01.01.02,4,2015-01-01,
ref_1_3_01_01_01_02_60,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.01.02.60,(-) CPC 47 - Modificações Contratuais,A,3.01.01.01.02,4,2018-01-01,
ref_1_3_01_01_01_02_62,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.01.02.62,(-) CPC 47 - Reconhecimento de Passivos de Contrato - Garantias,A,3.01.01.01.02,4,2018-01-01,
ref_1_3_01_01_01_02_64,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.01.02.64,(-) CPC 47 - Reconhecimento de Passivos de Contrato - Direitos não Exercidos,A,3.01.01.01.02,4,2018-01-01,
ref_1_3_01_01_01_02_66,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.01.02.66,(-) CPC 47 - Reconhecimento de Passivos de Contrato - Serviços de Custódia - Vendas para Entrega Futura,A,3.01.01.01.02,4,2018-01-01,
ref_1_3_01_01_01_02_68,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.01.02.68,(-) CPC 47 - Preço de Transação - Contraprestações Variáveis,A,3.01.01.01.02,4,2018-01-01,
ref_1_3_01_01_01_02_70,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.01.02.70,(-) CPC 47 - Preço de Transação - Reavaliações de Contraprestação Variável,A,3.01.01.01.02,4,2018-01-01,
ref_1_3_01_01_01_02_72,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.01.02.72,(-) CPC 47 - Preço de Transação - Contraprestações Pagas ou a Pagar,A,3.01.01.01.02,4,2018-01-01,
ref_1_3_01_01_01_02_74,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.01.02.74,(-) CPC 47 - Preço de Transação - Obrigações de Desempenho,A,3.01.01.01.02,4,2018-01-01,
ref_1_3_01_01_01_02_76,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.01.02.76,(-) CPC 47 - Critérios Divergentes da Legislação Tributária - Não Recebimento de Contraprestação,A,3.01.01.01.02,4,2018-01-01,
ref_1_3_01_01_01_02_78,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.01.02.78,(-) CPC 47 - Critérios Divergentes da Legislação Tributária - Passivos de Contrato - Direito à Devolução,A,3.01.01.01.02,4,2018-01-01,
ref_1_3_01_01_01_02_80,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.01.02.80,(-) CPC 47 - Critérios Divergentes da Legislação Tributária - Passivos de Contrato - Direito de Aquisição Opcional,A,3.01.01.01.02,4,2018-01-01,
ref_1_3_01_01_03,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.03,CUSTO DOS BENS E SERVIÇOS,S,3.01.01,4,2015-01-01,
ref_1_3_01_01_03_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.03.01,CUSTO DOS BENS E SERVIÇOS VENDIDOS DAS ATIVIDADES EM GERAL,S,3.01.01.03,4,2015-01-01,
ref_1_3_01_01_03_01_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.03.01.01,(-) Custo dos Produtos de Fabricação Própria Vendidos,A,3.01.01.03.01,4,2015-01-01,
ref_1_3_01_01_03_01_02,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.03.01.02,(-) Custo das Mercadorias Revendidas,A,3.01.01.03.01,4,2015-01-01,
ref_1_3_01_01_03_01_03,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.03.01.03,(-) Custo dos Serviços Prestados,A,3.01.01.03.01,4,2015-01-01,
ref_1_3_01_01_03_01_04,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.03.01.04,(-) Custo das Unidades Imobiliárias Vendidas,A,3.01.01.03.01,4,2015-01-01,
ref_1_3_01_01_03_01_10,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.03.01.10,(-) Custo dos Bens Arrendados,A,3.01.01.03.01,4,2019-01-01,
ref_1_3_01_01_03_01_20,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.03.01.20,(-) Custo de Construção,A,3.01.01.03.01,4,2015-01-01,
ref_1_3_01_01_03_01_30,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.03.01.30,(-) Custo de Operação de Securitização,A,3.01.01.03.01,4,2015-01-01,
ref_1_3_01_01_05,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.05,OUTRAS RECEITAS OPERACIONAIS,S,3.01.01,4,2015-01-01,
ref_1_3_01_01_05_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.05.01,OUTRAS RECEITAS OPERACIONAIS DAS ATIVIDADES EM GERAL,S,3.01.01.05,4,2015-01-01,
ref_1_3_01_01_05_01_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.05.01.01,Variações Cambiais Ativas,A,3.01.01.05.01,4,2015-01-01,
ref_1_3_01_01_05_01_02,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.05.01.02,"Ganhos Auferidos no Mercado de Renda Variável, exceto Day-Trade",A,3.01.01.05.01,4,2015-01-01,
ref_1_3_01_01_05_01_03,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.05.01.03,Ganhos em Operações Day-Trade,A,3.01.01.05.01,4,2015-01-01,
ref_1_3_01_01_05_01_04,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.05.01.04,Receitas de Juros sobre o Capital Próprio,A,3.01.01.05.01,4,2015-01-01,
ref_1_3_01_01_05_01_05,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.05.01.05,Outras Receitas Financeiras,A,3.01.01.05.01,4,2015-01-01,
ref_1_3_01_01_05_01_06,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.05.01.06,Resultados Positivos em Participações Societárias Avaliadas pelo Método de Equivalência Patrimonial,A,3.01.01.05.01,4,2015-01-01,
ref_1_3_01_01_05_01_07,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.05.01.07,Resultados Positivos em SCP Avaliadas pelo Método de Equivalência Patrimonial,A,3.01.01.05.01,4,2015-01-01,
ref_1_3_01_01_05_01_08,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.05.01.08,Rendimentos e Ganhos de Capital Auferidos no Exterior,A,3.01.01.05.01,4,2015-01-01,
ref_1_3_01_01_05_01_09,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.05.01.09,Reversão das Perdas Estimadas Decorrentes de Teste de Recuperabilidade (Impairment),A,3.01.01.05.01,4,2015-01-01,
ref_1_3_01_01_05_01_10,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.05.01.10,Reversão dos Saldos das Provisões,A,3.01.01.05.01,4,2015-01-01,
ref_1_3_01_01_05_01_11,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.05.01.11,Prêmios Recebidos na Emissão de Debêntures,A,3.01.01.05.01,4,2015-01-01,
ref_1_3_01_01_05_01_12,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.05.01.12,Doações e Subvenções para Custeio ou Operações,A,3.01.01.05.01,4,2015-01-01,
ref_1_3_01_01_05_01_13,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.05.01.13,Doações e Subvenções para Investimentos,A,3.01.01.05.01,4,2015-01-01,
ref_1_3_01_01_05_01_14,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.05.01.14,Receitas de Reclassificação de Ajustes de Avaliação Patrimonial,A,3.01.01.05.01,4,2015-01-01,
ref_1_3_01_01_05_01_15,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.05.01.15,Receitas de Reclassificação de Ajustes de Avaliação Patrimonial - Reflexo,A,3.01.01.05.01,4,2015-01-01,
ref_1_3_01_01_05_01_16,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.05.01.16,Receitas Financeiras Decorrentes de Ajustes ao Valor Presente,A,3.01.01.05.01,4,2015-01-01,
ref_1_3_01_01_05_01_17,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.05.01.17,Ganho Por Compra Vantajosa em Investimentos,A,3.01.01.05.01,4,2015-01-01,
ref_1_3_01_01_05_01_18,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.05.01.18,Amortização de Menos-Valia,A,3.01.01.05.01,4,2015-01-01,
ref_1_3_01_01_05_01_19,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.05.01.19,Receita de Aluguel de Bens Imóveis - Atividade Não Principal,A,3.01.01.05.01,4,2015-01-01,
ref_1_3_01_01_05_01_20,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.05.01.20,Receita de Aluguel de Bens Móveis - Atividade Não Principal,A,3.01.01.05.01,4,2015-01-01,
ref_1_3_01_01_05_01_21,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.05.01.21,Créditos Presumidos de IPI,A,3.01.01.05.01,4,2015-01-01,
ref_1_3_01_01_05_01_22,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.05.01.22,Créditos Presumidos de PIS/COFINS,A,3.01.01.05.01,4,2015-01-01,
ref_1_3_01_01_05_01_23,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.05.01.23,Outros Créditos Fiscais Presumidos,A,3.01.01.05.01,4,2015-01-01,
ref_1_3_01_01_05_01_24,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.05.01.24,Multas e Outras Vantagens Recebidas,A,3.01.01.05.01,4,2015-01-01,
ref_1_3_01_01_05_01_25,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.05.01.25,Lucros e Dividendos Derivados de Participações Societárias Avaliadas pelo Custos de Aquisição,A,3.01.01.05.01,4,2015-01-01,
ref_1_3_01_01_05_01_26,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.05.01.26,Receitas com Empréstimos de Valores Mobiliários,A,3.01.01.05.01,4,2015-01-01,
ref_1_3_01_01_05_01_27,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.05.01.27,Rendimentos Auferidos em Operações de Mútuo – Partes Relacionadas,A,3.01.01.05.01,4,2015-01-01,
ref_1_3_01_01_05_01_28,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.05.01.28,Rendimentos Auferidos em Operações de Mútuo – Partes Não Relacionadas,A,3.01.01.05.01,4,2015-01-01,
ref_1_3_01_01_05_01_29,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.05.01.29,Rendimentos Auferidos com Debêntures - Emitente Partes Relacionadas,A,3.01.01.05.01,4,2015-01-01,
ref_1_3_01_01_05_01_30,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.05.01.30,Rendimentos Auferidos com Debêntures - Emitente Partes Não Relacionadas,A,3.01.01.05.01,4,2015-01-01,
ref_1_3_01_01_05_01_31,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.05.01.31,Rendimentos Auferidos com Títulos Públicos,A,3.01.01.05.01,4,2015-01-01,
ref_1_3_01_01_05_01_32,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.05.01.32,Juros Auferidos com Outros Ativos Financeiros Mensurados Pelo Custo Amortizado,A,3.01.01.05.01,4,2015-01-01,
ref_1_3_01_01_05_01_33,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.05.01.33,Ganho de Ajustes a Valor Justo - Instrumentos Financeiros para Negociação - Não Hedge – Valor Justo pelo Resultado (VJPR).,A,3.01.01.05.01,4,2015-01-01,
ref_1_3_01_01_05_01_34,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.05.01.34,Ganho de Ajustes a Valor Justo - Instrumentos Financeiros Disponíveis para Venda - Reclassificação de Ajustes de Avaliação Patrimonial,A,3.01.01.05.01,4,2015-01-01,
ref_1_3_01_01_05_01_35,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.05.01.35,Ganho de Ajustes a Valor Justo - Instrumentos Financeiros de Hedge de Valor Justo,A,3.01.01.05.01,4,2015-01-01,
ref_1_3_01_01_05_01_36,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.05.01.36,Ganho de Ajustes a Valor Justo - Instrumentos Financeiros de Hedge - Reclassificação de Ajustes de Avaliação Patrimonial,A,3.01.01.05.01,4,2015-01-01,
ref_1_3_01_01_05_01_37,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.05.01.37,Ganho de Ajustes a Valor Justo - Item Objeto de Hedge de Valor Justo,A,3.01.01.05.01,4,2015-01-01,
ref_1_3_01_01_05_01_38,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.05.01.38,Ganho de Ajustes a Valor Justo - Propriedade para Investimento,A,3.01.01.05.01,4,2015-01-01,
ref_1_3_01_01_05_01_39,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.05.01.39,Ganho de Ajustes a Valor Justo - Ativo Biológico Consumível,A,3.01.01.05.01,4,2015-01-01,
ref_1_3_01_01_05_01_40,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.05.01.40,Ganho de Ajustes a Valor Justo - Ativo Biológico de Produção,A,3.01.01.05.01,4,2015-01-01,
ref_1_3_01_01_05_01_41,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.05.01.41,Ganho de Ajustes a Valor Justo - Ativos Não Circulantes Mantidos para Venda,A,3.01.01.05.01,4,2015-01-01,
ref_1_3_01_01_05_01_42,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.05.01.42,Ganho de Ajustes a Valor Justo - Subscrição de Capital com demais Bens,A,3.01.01.05.01,4,2015-01-01,
ref_1_3_01_01_05_01_43,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.05.01.43,Ganho de Ajustes a Valor Justo - Subscrição de Capital com Participação Societária,A,3.01.01.05.01,4,2015-01-01,
