id,codigo,nome,dt_inicio,dt_fim
proc_diag_0250,0250,Antimitocondria,2014-01-01,
proc_diag_0251,0251,"Antimitocondria, M2",2014-01-01,
proc_diag_0252,0252,Antimônio urinário,2014-01-01,
proc_diag_0253,0253,Antimúsculo cardíaco,2014-01-01,
proc_diag_0254,0254,Antimúsculo estriado,2014-01-01,
proc_diag_0255,0255,Antimúsculo liso,2014-01-01,
proc_diag_0256,0256,Antineutrófilos (anca) C,2014-01-01,
proc_diag_0257,0257,Antineutrófilos (anca) P,2014-01-01,
proc_diag_0258,0258,Antiparietal,2014-01-01,
proc_diag_0259,0259,Antiperoxidase tireoideana,2014-01-01,
proc_diag_0260,0260,Anti-RNP,2014-01-01,
proc_diag_0261,0261,Anti-Ro/SSA,2014-01-01,
proc_diag_0262,0262,Anti-Sm,2014-01-01,
proc_diag_0263,0263,Anti-TPO,2014-01-01,
proc_diag_0264,0264,Antitrombina III,2014-01-01,
proc_diag_0265,0265,Antrax (pesquisa),2014-01-01,
proc_diag_0266,0266,Apolipoproteína A (Apo A),2014-01-01,
proc_diag_0267,0267,Apolipoproteína B (Apo B),2014-01-01,
proc_diag_0268,0268,Apolipoproteína E,2014-01-01,
proc_diag_0270,0270,Arcanobacterium (pesquisa),2014-01-01,
proc_diag_0271,0271,Arsênico +III urinário,2014-01-01,
proc_diag_0272,0272,Arsênico +V urinário,2014-01-01,
proc_diag_0273,0273,Arsênico capilar,2014-01-01,
proc_diag_0274,0274,Arsênico inorgânico urinário,2014-01-01,
proc_diag_1433,1433,Arsênico sanguíneo,2014-01-01,
proc_diag_0275,0275,Arsênio - Metabólitos metilados urinários,2014-01-01,
proc_diag_0276,0276,Ascaris (pesquisa),2014-01-01,
proc_diag_0277,0277,Aslo,2014-01-01,
proc_diag_0278,0278,Aspergillus (pesquisa),2014-01-01,
proc_diag_0279,0279,"Aspergilus, reação sorológica",2014-01-01,
proc_diag_0280,0280,Ativador tissular de plasminogênio (TPA),2014-01-01,
proc_diag_0282,0282,Audiometria de tronco cerebral (PEA) BERA,2014-01-01,
proc_diag_0283,0283,Audiometria tonal limiar com testes de discriminação,2014-01-01,
proc_diag_0281,0281,Audiometria tonal ocupacional,2014-01-01,
proc_diag_0284,0284,Audiometria vocal - Pesquisa de limiar de discriminação,2014-01-01,
proc_diag_0285,0285,Audiometria vocal - Pesquisa de limiar de inteligibilidade,2014-01-01,
proc_diag_0286,0286,Avaliação clínica com ênfase cardiocirculatória (anamnese e exame físico),2014-01-01,
proc_diag_0287,0287,Avaliação clínica com ênfase dermatológica (anamnese e exame físico),2014-01-01,
proc_diag_0288,0288,Avaliação clínica com ênfase gastrointestinal (anamnese e exame físico),2014-01-01,
proc_diag_0289,0289,Avaliação clínica com ênfase mental (anamnese e exame físico),2014-01-01,
proc_diag_0290,0290,Avaliação clínica com ênfase neurológca (anamnese e exame físico),2014-01-01,
proc_diag_0291,0291,Avaliação clínica com ênfase neurossensorial (anamnese e exame físico),2014-01-01,
proc_diag_0292,0292,Avaliação clínica com ênfase ortopédica (anamnese e exame físico),2014-01-01,
proc_diag_0293,0293,Avaliação clínica com ênfase respiratória (anamnese e exame físico),2014-01-01,
proc_diag_0294,0294,Avaliação clínica com ênfase urogenital (anamnese e exame físico),2014-01-01,
proc_diag_0295,0295,Avaliação clínica ocupacional (anamnese e exame físico),2014-01-01,
proc_diag_0296,0296,Avaliação da acuidade visual,2014-01-01,
proc_diag_0297,0297,Avaliação da estereopsia,2014-01-01,
proc_diag_0298,0298,Avaliação da visão de cores,2014-01-01,
proc_diag_0299,0299,Avaliação do campo visual,2014-01-01,
proc_diag_0300,0300,Avaliação psicossocial,2014-01-01,
proc_diag_0301,0301,"Azida sódica, teste da",2014-01-01,
proc_diag_0302,0302,B.A.A.R. (Ziehl ou fluorescência),2014-01-01,
proc_diag_0303,0303,Babesia (pesquisa),2014-01-01,
proc_diag_0304,0304,Bacillus (pesquisa),2014-01-01,
proc_diag_0305,0305,Bacterioscopia,2014-01-01,
proc_diag_0306,0306,Bacteroides (pesquisa),2014-01-01,
proc_diag_0307,0307,Balantidium (pesquisa),2014-01-01,
proc_diag_0308,0308,"Barbitúricos, antidepressivos tricíclicos",2014-01-01,
proc_diag_0309,0309,Bário urinário,2014-01-01,
proc_diag_0310,0310,Bartituratos,2014-01-01,
proc_diag_0311,0311,Bartonella (pesquisa),2014-01-01,
proc_diag_0312,0312,Benzeno urinário,2014-01-01,
proc_diag_0313,0313,Benzidina eritrocitária,2014-01-01,
proc_diag_0314,0314,Benzidina urinária,2014-01-01,
proc_diag_0315,0315,Benzodiazepínicos e similares,2014-01-01,
proc_diag_1434,1434,Berílio sanguíneo,2014-01-01,
proc_diag_0316,0316,Berílio urinário,2014-01-01,
proc_diag_0317,0317,Beta mercapto-lactato-disulfidúria,2014-01-01,
proc_diag_0318,0318,Beta-2-microglobulina,2014-01-01,
proc_diag_0319,0319,Beta-glicuronidase,2014-01-01,
proc_diag_0320,0320,Beta-hexaclorociclo-hexano,2014-01-01,
proc_diag_0321,0321,"Bilirrubinas (direta, indireta e total)",2014-01-01,
proc_diag_0322,0322,Biotinidase atividade,2014-01-01,
proc_diag_0323,0323,"Bisfenol A (4,4-isopropiledenedifenol)",2014-01-01,
proc_diag_0324,0324,Bismuto plasmático,2014-01-01,
proc_diag_0325,0325,Bismuto urinário,2014-01-01,
proc_diag_0326,0326,Blastocystis (pesquisa),2014-01-01,
proc_diag_0327,0327,"Blastomicose, reação sorológica",2014-01-01,
proc_diag_0328,0328,Blastomyces (pesquisa),2014-01-01,
proc_diag_0329,0329,Bocavírus humano (pesquisa),2014-01-01,
proc_diag_0330,0330,Boro,2014-01-01,
proc_diag_0331,0331,Borrelia (pesquisa),2014-01-01,
proc_diag_0332,0332,Brachispira (pesquisa),2014-01-01,
proc_diag_0333,0333,Brometo,2014-01-01,
proc_diag_0334,0334,Bromofós sanguíneo,2014-01-01,
proc_diag_0335,0335,Bromofós urinário,2014-01-01,
proc_diag_0336,0336,Brucela - IgG,2014-01-01,
proc_diag_0337,0337,Brucela - IgM,2014-01-01,
proc_diag_0338,0338,"Brucela, prova rápida",2014-01-01,
proc_diag_0339,0339,Brucella (pesquisa),2014-01-01,
proc_diag_0340,0340,Brugia (pesquisa),2014-01-01,
proc_diag_0341,0341,Bunyavírus germiston (pesquisa),2014-01-01,
proc_diag_0342,0342,Burkholderia (pesquisa),2014-01-01,
proc_diag_0343,0343,Buta-2-ona,2014-01-01,
proc_diag_0344,0344,Butanol sanguíneo,2014-01-01,
proc_diag_1429,1429,Butilcolinesterase no plasma ou soro,2014-01-01,
proc_diag_0345,0345,C1q,2014-01-01,
proc_diag_0346,0346,C3 proativador,2014-01-01,
proc_diag_0347,0347,C3A (fator B),2014-01-01,
proc_diag_0348,0348,CA 50,2014-01-01,
proc_diag_0349,0349,CA-242,2014-01-01,
proc_diag_0350,0350,CA-27-29,2014-01-01,
proc_diag_0351,0351,Cádmio sanguíneo,2014-01-01,
proc_diag_0352,0352,Cádmio urinário,2014-01-01,
proc_diag_0353,0353,Cálcio,2014-01-01,2023-02-09
proc_diag_0354,0354,Cálcio iônico,2014-01-01,
proc_diag_1435,1435,Cálcio sanguíneo,2014-01-01,
proc_diag_1436,1436,Cálcio urinário,2014-01-01,
proc_diag_0355,0355,Calcitonina,2014-01-01,
proc_diag_0356,0356,Campylobacter (pesquisa),2014-01-01,
proc_diag_0357,0357,Campylobacter (pesquisa),2014-01-01,
proc_diag_0358,0358,Candida (pesquisa),2014-01-01,
proc_diag_0359,0359,Capacidade de fixação de ferro,2014-01-01,
proc_diag_0360,0360,Capillaria (pesquisa),2014-01-01,
proc_diag_0362,0362,Carbamazepina,2014-01-01,
proc_diag_0361,0361,Carbendazim,2014-01-01,
proc_diag_0363,0363,Carbofuranfenol,2014-01-01,
proc_diag_0364,0364,Carboxihemoglobina,2014-01-01,
proc_diag_0365,0365,Cardiobacterium (pesquisa),2014-01-01,
proc_diag_0366,0366,Carnitina livre,2014-01-01,
proc_diag_0367,0367,Carnitina total e frações,2014-01-01,
proc_diag_0368,0368,Caroteno,2014-01-01,
proc_diag_0369,0369,Catecolaminas,2014-01-01,
proc_diag_0370,0370,"Catecolaminas fracionadas - Dopamina, epinefrina, norepinefrina na urina",2014-01-01,
proc_diag_0371,0371,Caxumba - IgG,2014-01-01,
proc_diag_0372,0372,Caxumba - IgM,2014-01-01,
proc_diag_0373,0373,"CEE vírus, pesquisa",2014-01-01,
proc_diag_0374,0374,Células LE,2014-01-01,
proc_diag_0375,0375,Ceruloplasmina,2014-01-01,
proc_diag_0376,0376,Césio urinário,2014-01-01,
proc_diag_0377,0377,Chagas - IgG,2014-01-01,
proc_diag_0378,0378,Chagas - IgM,2014-01-01,
proc_diag_0379,0379,Chlamydia - IgG,2014-01-01,
proc_diag_0380,0380,Chlamydia - IgM,2014-01-01,
proc_diag_0381,0381,"Chlamydia, cultura",2014-01-01,
proc_diag_0382,0382,Chlamydophila (pesquisa),2014-01-01,
proc_diag_0383,0383,Chlormequat,2014-01-01,
proc_diag_0384,0384,Chumbo dietila,2014-01-01,
proc_diag_0385,0385,Chumbo sanguíneo,2014-01-01,
proc_diag_0386,0386,Chumbo total,2014-01-01,
proc_diag_0387,0387,Chumbo urinário,2014-01-01,
proc_diag_0388,0388,Cianeto (cianureto) sanguíneo,2014-01-01,
proc_diag_0389,0389,Ciclofosfamida,2014-01-01,
